gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387167692007.0,-1271333.6569702514,5641585.170969778,2685688.3905456946,2081536.5860996253,25.057738775986273,102.69949286257791,1932.8488706832943
1387167693007.0,-1271333.4753983377,5641584.454431701,2685688.0356210964,2081629.2967278056,25.05773869872127,102.69949266831085,1932.0291702067134
1387167694007.0,-1271335.806107928,5641586.785892093,2685691.451027307,2081726.4513407683,25.057755968799814,102.69951011693209,1936.0002147844687
1387167695007.0,-1271329.3584058103,5641581.58787034,2685683.0722507895,2081810.4017608014,25.05771226977477,102.69945912044236,1926.5739042700488
1387167696007.0,-1271329.1939665498,5641581.184420095,2685682.869336025,2081903.3650624985,25.05771225341601,102.69945840984235,1926.0986787812742
1387167697007.0,-1271327.0584188825,5641578.107901213,2685679.101834302,2081992.3820907283,25.057694718922857,102.69944447021433,1921.3589558330766
1387167698007.0,-1271325.2269190287,5641577.1480331095,2685678.4020618075,2082084.1162130267,25.057694116107996,102.6994288590956,1919.849589374093
1387167699007.0,-1271324.9103174084,5641576.93632977,2685678.334090441,2082177.1454935141,25.057694615834922,102.69942626018594,1919.5706648450252
1387167700007.0,-1271323.9343713059,5641576.317966762,2685677.9397557504,2082269.5380740885,25.05769451779184,102.69941817432034,1918.6628361300905
1387167701007.0,-1271322.310645682,5641575.445857873,2685677.327996163,2082361.4201202278,25.057694132690226,102.69940438021996,1917.3096784522706
1387167702007.0,-1271321.633042901,5641575.14255953,2685677.3252139823,2082454.254022976,25.05769581022681,102.6993984916667,1916.9055274860566
1387167703007.0,-1271320.15050219,5641574.559178522,2685677.0202048514,2082546.467418098,25.057696737679862,102.69938543327652,1915.9655596793393
1387167704007.0,-1271319.246452072,5641574.170355315,2685676.8760815803,2082639.1178454582,25.057697768884854,102.69937754234294,1915.3808706101463
1387167705007.0,-1271320.1259590376,5641576.0800676355,2685679.3970384337,2082734.984198052,25.057710518638586,102.69938188351804,1918.3113759757825
1387167706007.0,-1271319.88013135,5641576.211592909,2685679.21165702,2082828.1128253466,25.057708719228902,102.699379221085,1918.3001374876274
1387167707007.0,-1271319.4472665475,5641576.152233065,2685678.7898649797,2082920.9522523484,25.057705856011612,102.69937516665958,1917.9828351189003
1387167708007.0,-1271319.500784665,5641576.597471514,2685678.9469201774,2083014.5252062434,25.057705434841854,102.69937471417876,1918.4534772944637
1387167709007.0,-1271303.0331634204,5641564.4599152235,2685671.7280814815,2083091.5150277026,25.057705513416053,102.69924198739159,1901.3904320155357
1387167710007.0,-1271302.5123624485,5641564.124631932,2685671.2979711466,2083184.1849358215,25.057703684918078,102.69923768399566,1900.808256140212
1387167711007.0,-1271317.9962509365,5641574.380800963,2685675.188056286,2083290.7104385684,25.057684234574563,102.69936500057176,1914.6029442315767
1387167712007.0,-1271317.748245105,5641574.736497505,2685674.735222104,2083383.7842046143,25.057679414613506,102.6993618288344,1914.6761026678373
1387167713007.0,-1271302.0123571162,5641573.268689595,2685668.214292008,2083466.1398951006,25.05764479924451,102.69921293550709,1907.4834550878943
1387167714007.0,-1271303.0585463333,5641573.808144242,2685668.330698702,2083560.197683124,25.05764286036401,102.69922187218846,1908.217825686139
1387167715007.0,-1271303.5508469641,5641574.289451084,2685668.579967687,2083654.0607697885,25.057642689897207,102.69922558207705,1908.8467781153363
1387167716007.0,-1271304.0202736969,5641574.708278481,2685668.5092512206,2083747.6986958003,25.05764015563863,102.6992292069651,1909.2804375498122
1387167717007.0,-1271306.8408176932,5641578.100769991,2685672.3742466075,2083845.7696446395,25.057656733521092,102.6992490791638,1914.4770895667866
1387167718007.0,-1271307.1978584097,5641578.215092509,2685672.2731743767,2083939.1971446497,25.05765518094321,102.69925228103064,1914.6064139675136
1387167719007.0,-1271307.0269768375,5641577.954781728,2685671.7404373665,2084032.0386529802,25.057651939867817,102.69925119638904,1914.1167116243653
1387167720007.0,-1271309.1741947546,5641578.2378171515,2685672.4449936463,2084126.755723975,25.057654840259502,102.69927133317815,1915.09284108503
1387167721007.0,-1271309.0820618663,5641578.465274842,2685672.3774877423,2084220.0837480666,25.057653517666484,102.69926994729182,1915.246911959477
1387167722007.0,-1271308.8597077485,5641578.419672959,2685672.073980438,2084313.1080011788,25.057651393273435,102.69926789752141,1915.0337877635004
1387167723007.0,-1271309.4178930428,5641578.5822172,2685672.0808424996,2084406.7107650554,25.057650374272765,102.6992729384575,1915.2914969083827
1387167724007.0,-1271316.998476055,5641584.325189502,2685681.523778667,2084510.637197861,25.057699789458905,102.69933369778582,1925.8756825034757
1387167725007.0,-1271316.9686498803,5641584.346658464,2685681.7312205057,2084604.0518920957,25.057701430364894,102.69933336275118,1925.976573363483
1387167726007.0,-1271316.9125135967,5641584.237847301,2685681.5674291896,2084697.1886389737,25.05770054421993,102.69933305717781,1925.7998647439717
1387167727007.0,-1271317.0556907724,5641584.597002519,2685681.8066562335,2084790.8265392934,25.057701040472914,102.69933365876109,1926.247090776008
1387167728007.0,-1271316.9127745929,5641584.375795812,2685681.6065971204,2084883.8663256061,25.05770034983781,102.69933275924576,1925.9384135713776
1387167729007.0,-1271314.4184728235,5641580.869227648,2685677.23674637,2084972.205184511,25.057679795924713,102.6993162887799,1920.492093114295
1387167730007.0,-1271314.742171505,5641580.715494693,2685677.08212707,2085065.5004951872,25.057678833104035,102.69931975221567,1920.355212736643
1387167731007.0,-1271315.1741328428,5641580.655394621,2685677.1474130824,2085158.9739439622,25.05767922797402,102.69932405809412,1920.415774239213
1387167732007.0,-1271315.3776171522,5641580.729234081,2685677.2399846083,2085252.4289884833,25.057679538467145,102.69932586398046,1920.5607573430693
1387167733007.0,-1271315.6947352914,5641580.911537966,2685677.512516638,2085346.047366818,25.057680820274435,102.69932853191906,1920.900441071113
1387167734007.0,-1271316.6460833834,5641581.117961982,2685678.069233273,2085440.114162995,25.05768380251918,102.69933727726186,1921.5081044864012
1387167735007.0,-1271316.4182123018,5641581.417768213,2685678.3728937907,2085533.5642947836,25.05768535860853,102.69933442186534,1921.8562798843766
1387167736007.0,-1271317.299898026,5641581.803483942,2685679.0077268616,2085627.6957638345,25.057688369481813,102.69934210340702,1922.6415991275567
1387167737007.0,-1271318.2364933235,5641581.989762988,2685679.4591505737,2085721.714238811,25.05769057843534,102.69935075003504,1923.1839275211978
1387167738007.0,-1271318.2562755516,5641582.203933309,2685679.689718996,2085815.215532323,25.057691648194744,102.6993504747655,1923.4747866926164
1387167739007.0,-1271318.0249709077,5641582.237700561,2685679.6180637106,2085908.3568416764,25.057691130839302,102.69934816562225,1923.4282162445154
1387167740007.0,-1271318.1273177068,5641582.328317545,2685679.7709036404,2086001.812031882,25.057691956466314,102.69934895745496,1923.5934106020886
1387167741007.0,-1271318.2353355954,5641582.479181214,2685679.8600706314,2086095.2590369182,25.057692032140267,102.69934967288096,1923.786008165321
1387167742007.0,-1271318.3097591666,5641582.491119196,2685679.8548810096,2086188.5689134512,25.057691882665075,102.69935036619574,1923.8091811046215
1387167743007.0,-1271319.0822581458,5641582.634682849,2685680.1716896864,2086282.4012344936,25.057693288258257,102.69935751983944,1924.2240686124342
1387167744007.0,-1271318.9304502006,5641582.742758355,2685680.2621432315,2086375.7113157462,25.057693752316524,102.69935581719982,1924.3276553235003
1387167745007.0,-1271319.433362155,5641583.073796686,2685680.8294762033,2086469.672709541,25.057696733499277,102.69935995691591,1924.9606361052472
1387167746007.0,-1271319.5062035508,5641583.00666604,2685680.756660116,2086562.9028277567,25.057696327312748,102.69936080715202,1924.8849774715059
1387167747007.0,-1271319.8506603409,5641583.233419395,2685681.0853982926,2086656.5912267652,25.057697879907625,102.69936364250808,1925.293191707153
1387167748007.0,-1271320.055407694,5641583.148888071,2685681.1236339225,2086749.9583733038,25.05769833564758,102.69936580553568,1925.2754579374434
1387167749007.0,-1271320.133909037,5641582.767656057,2685680.7780244877,2086842.935993186,25.057696865738464,102.69936739459709,1924.8078120799191
1387167750007.0,-1271320.6524118788,5641582.894546774,2685681.047390286,2086936.6558937985,25.05769815906301,102.69937212963951,1925.1372899928429
1387167751007.0,-1271320.5949614071,5641582.829714621,2685680.940090513,2087029.827468912,25.05769757187118,102.6993717155776,1925.0231107290626
1387167752007.0,-1271320.9842340385,5641582.699866789,2685680.963656377,2087123.2184213111,25.057697921604763,102.69937576077253,1924.9958640247949
1387167753007.0,-1271321.819108803,5641582.893148864,2685681.374874344,2087217.1524565658,25.057699861220783,102.69938340899772,1925.507096127613
1387167754007.0,-1271322.304445093,5641582.948726384,2685681.5397424432,2087310.7185828728,25.05770059402177,102.6993879788013,1925.7226902477526
1387167755007.0,-1271323.0891584044,5641583.196397008,2685682.1170009617,2087404.7141803622,25.057703730414396,102.69939502374663,1926.3423206805749
1387167756007.0,-1271323.5752011116,5641583.334167807,2685682.46278084,2087498.399986293,25.057705635150402,102.69939942135754,1926.707313209669
1387167757007.0,-1271323.6137408046,5641583.519426323,2685682.680273084,2087591.8584250796,25.05770669005005,102.69939939035099,1926.9708197201824
1387167758007.0,-1271323.718447594,5641583.727486425,2685682.911879806,2087685.3411621621,25.05770771972091,102.6993999491973,1927.2736312604916
1387167759007.0,-1271323.5828488853,5641583.722026335,2685682.7964460207,2087778.4603833656,25.0577069103148,102.69939865050662,1927.192912437289
1387167760007.0,-1271324.102209204,5641584.024307295,2685683.2503956477,2087872.2978447517,25.0577090579602,102.69940301182857,1927.75573435527
1387167761007.0,-1271324.1445692657,5641583.963478987,2685683.160069453,2087965.4887383697,25.05770851073636,102.69940355373117,1927.6721589861995
1387167762007.0,-1271315.5861322577,5641578.465163052,2685673.1358235665,2088047.5164864303,25.057654252621,102.69933281050942,1916.8632374824156
1387167763007.0,-1271315.4949608285,5641578.568391333,2685673.229375404,2088140.8040015243,25.057654709133253,102.6993317044884,1916.975928268573
1387167764007.0,-1271323.6880916143,5641584.416309506,2685683.3582787653,2088245.2609001612,25.057708826235366,102.69939815552414,1928.065377136868
1387167765007.0,-1271316.1968369482,5641579.244954851,2685674.0412708437,2088328.2933498053,25.057658234146455,102.69933701467066,1918.0574588965883
1387167766007.0,-1271323.6274330085,5641584.801326945,2685683.6577456235,2088432.0612937293,25.057709889807267,102.69939673066956,1928.5203787003088
1387167767007.0,-1271324.194928225,5641585.480016263,2685684.4970837687,2088526.322277081,25.057713744142845,102.69940073739319,1929.588650362143
1387167768007.0,-1271324.1928794738,5641585.458852235,2685684.517500297,2088619.5796441315,25.05771399168993,102.69940076368758,1929.578186302233
1387167769007.0,-1271326.3354368592,5641588.890606744,2685689.034514291,2088717.6614183446,25.0577363231515,102.69941399736167,1934.9506758624816
1387167770007.0,-1271324.2517283116,5641585.576663879,2685684.5401933743,2088806.1945684806,25.057713688476834,102.69940107587335,1929.7036296098881
1387167771007.0,-1271317.8073581182,5641576.530125525,2685672.420511972,2088886.2660610662,25.05765375354597,102.69935849360034,1915.2925924615636
1387167772007.0,-1271312.1343775024,5641572.639809399,2685665.444431857,2088971.8920124802,25.057615994622925,102.69931213643339,1907.7703154713984
1387167773007.0,-1271313.0308635624,5641573.316396453,2685666.4150150926,2089066.350787091,25.057620653360644,102.69931932751362,1908.957830883634
1387167774007.0,-1271314.6097865596,5641574.003261223,2685667.680155559,2089161.2565554038,25.05762710844711,102.6993330920823,1910.4150862870788
1387167775007.0,-1271315.404845339,5641574.482484493,2685668.426715332,2089255.4337210923,25.057630756858792,102.6993397327076,1911.3131081020692
1387167776007.0,-1271316.1103122493,5641574.992380119,2685669.1914220387,2089349.627779023,25.057634514537583,102.69934544060497,1912.2280798625688
1387167777007.0,-1271317.1490034417,5641575.45758024,2685669.939593685,2089443.9513236682,25.057638023698132,102.69935446652025,1913.1629101025662
1387167778007.0,-1271325.3466249295,5641580.893460395,2685679.3573333723,2089547.9228688162,25.05768785948558,102.6994218583939,1923.5879277191566
1387167779007.0,-1271326.2537693088,5641581.459184841,2685680.195268431,2089642.2600521706,25.057691838175945,102.6994293939214,1924.6234154233446
1387167780007.0,-1271327.033502379,5641581.783168738,2685680.738121687,2089736.308189975,25.057694412928953,102.69943622451649,1925.2949224258116
